nl_command,ltl,map_name
Follow a course to The Line that avoids Robeks Juice.,F ( the_line & ~ robeks_juice ),Los Angeles #2
Move to the Line and avoid Robeks Juice,F ( the_line & ~ robeks_juice ),Los Angeles #2
Avoid Robek's Juice before heading west to The Line.,F ( the_line & ~ robeks_juice ),Los Angeles #2
Go around Robeks Fresh Juices & Smoothies and head to The Line.,F ( the_line & ~ robeks_juice ),Los Angeles #2
Avoid the smoothie shop on the way to the hotel,F ( the_line & ~ robeks_juice ),Los Angeles #2
"Head toward Rubeks Juice, but go around it and make a stop at The Line",F ( the_line & ~ robeks_juice ),Los Angeles #2
Go around Robeks Juice before heading to The Line.,F ( the_line & ~ robeks_juice ),Los Angeles #2
Avoid The Line while on your way to Big 5 Sporting Goods,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
pass the Iorolo st and go around the line and pass the robek's juice to get to the final location wich is big 5 sporting goods,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
Avoid the hotel while going to the sporting goods store.,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
Travel around The LINE Los Angeles on your way to Big 5 Sporting Goods,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
Mavigate to Big 5 Sporting Goods and avoid the Line,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
Make a half loop around The Line before heading straight to Big 5 Sporting Goods.,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
Navigate to the sporting goods store while avoiding The Line.,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
Avoid The Line and go to Big 5 Sporting Goods.,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
go straight cross the consult general of the republic of Indonesia and few meters away then cross again south normandie avenue the few meters ahead on big bennd anduse to bend the linethen next go straight and the street of Iralo then few meters aheadRobeks juice and pass the place then cyou go straight you have reach the Big 5 shooping cgoods,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
Avoid the hotel on the way to the Sporting Goods store,F ( big_5_sporting_goods & ~ the_line ),Los Angeles #2
Avoid Big 5 Sporting Goods on your way to Robeks Juice,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Go to the juice shop and avoid Big 5 Sporting Goods on the way.,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Navigate to Robeks juice while avoiding Big 5 Sporting Goods,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Navigate to Robeks Fresh Juice and Smoothies while avoiding Big 5 Sporting Goods.,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Go to Robeks Juice but avoid Big 5 Sporting Goods.,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Avoid Big 5 Sporting Goods and go to Robeks Juice.,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Make a half loop around Big 5 Sporting Goods before heading to Robek's Juice.,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Travel below Big 5 Sporting Goods on your way to Robeks Fresh Juices & Smoothies.,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Make a tight loop around Big 5 Sporting Goods and head to Robek's Juice,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Go the long way around Big 5 Sporting Goods on your way to Robeks Juice.,F ( robeks_juice & ~ big_5_sporting_goods ),Los Angeles #2
Avoid Big 5 Sporting Goods while on your way to Robeks Juice,F ( domino's ),Chicago #1
Go around Big 5 Sporting Goods and go to Robeks Juice.,F ( domino's ),Chicago #1
Navigate to Robeks Juice and avoid Big 5 Sporting Goods,F ( domino's ),Chicago #1
Go around Big 5 on your route to Robek's Juice,F ( domino's ),Chicago #1
Make a half loop around Big 5 Sporting Goods and head straight to Robek's Juice.,F ( domino's ),Chicago #1
Proceed to Robeks Juice while avoiding Big 5 Sporting Goods,F ( domino's ),Chicago #1
Take a detour around Big 5 Sporting Goods on the way to Robeks Juice.,F ( domino's ),Chicago #1
Go right around Big S Sporting Goods and the Juice Shop.,F ( domino's ),Chicago #1
Go to Robeks Juice while avoiding Big 5 Sporting Goods along the way.,F ( domino's ),Chicago #1
Bypass Big 5 as you enter the juice shop.,F ( domino's ),Chicago #1
Go to Lee Nails while on your way to Domino's,F ( lee_nails & F ( domino's ) ),Chicago #1
Go straight to Lee Nails and then cross West Devon Avenue.,F ( lee_nails & F ( domino's ) ),Chicago #1
"Head down to Lee Nail Salon, then go to Domino's Pizza.",F ( lee_nails & F ( domino's ) ),Chicago #1
Go to the nail salon on your way to Domino's Pizza.,F ( lee_nails & F ( domino's ) ),Chicago #1
Pass by Lees Nails on the way to Domino's Pizza,F ( lee_nails & F ( domino's ) ),Chicago #1
Make your way to Domino's while passing through the nail shop.,F ( lee_nails & F ( domino's ) ),Chicago #1
"Go to Lee Nail Salon, then Domino's Pizza.",F ( lee_nails & F ( domino's ) ),Chicago #1
Navigate to  Lee Nail Salon and then to Domino's Pizza.,F ( lee_nails & F ( domino's ) ),Chicago #1
navigate to Lee Nails then proceed to Dominos Pizza.,F ( lee_nails & F ( domino's ) ),Chicago #1
Navigate to Domino's while avoiding Lee's Nail's.,F ( lee_nails & F ( domino's ) ),Chicago #1
Go straight to Domino's and then turn left to My Sister's Closet.,F ( domino's & F ( my_sister's_closet ) ),Chicago #1
Navigate to Domino's and than move to My Sister's Closet.,F ( domino's & F ( my_sister's_closet ) ),Chicago #1
Navigate to Domino's Pizza and then move to My Sister's Closet Resale,F ( domino's & F ( my_sister's_closet ) ),Chicago #1
Go to the pizza place and then to the resale shop,F ( domino's & F ( my_sister's_closet ) ),Chicago #1
Go straight to Dominoes then head to My sister's closet.,F ( domino's & F ( my_sister's_closet ) ),Chicago #1
Go to Dominos while on your way to My Sister's Closet Resale,F ( domino's & F ( my_sister's_closet ) ),Chicago #1
Travel to Domino's Pizza  on your way to My Sister's Closet.,F ( domino's & F ( my_sister's_closet ) ),Chicago #1
Navigate to Lee Nail Salon by passing by Domino's Pizza,F ( domino's & F ( my_sister's_closet ) ),Chicago #1
Navigate between Domino's and Lee Nails to My Sister's Closet.,F ( domino's & F ( my_sister's_closet ) ),Chicago #1
"Go to Domino's Pizza, then to My Sister's Closet.",F ( domino's & F ( my_sister's_closet ) ),Chicago #1
Go through My Sister's Closet Resale and end up at Lee Nails.,F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
"Travel to My Sister's Closet Resale, then keep going to Lee Nail Salon.",F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
Go to Lee Nail Salon by passing by My Sister's Closet Resale,F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
Navigate to My Sister's Closet Resale and then on to Lee Nail Salon,F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
Proceed to Lee Nails while passing by My Sister's Closet.,F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
Move to My Sister's Closet and than navigate to Lee Nails.,F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
Go to My Sister's Closet on your way to Lee Nail Salon.,F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
Go to My Sister's Closet while on your way to Lee Nails Salon,F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
Go straight past My Sister's Closet and on to Lee Nails.,F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
Make your first stop at My Sister's Closet before making your next stop at Lee's Nails,F ( my_sister's_closet & F ( lee_nails ) ),Chicago #1
Make a right at Domino's and head straight to Lee Nails.,F ( lee_nails & ~ domino's ),Chicago #1
Go to the north of dominos to avoid it and head towards lee nail salon.,F ( lee_nails & ~ domino's ),Chicago #1
Head to the nail salon while avoiding Domino's Pizza.,F ( lee_nails & ~ domino's ),Chicago #1
Please avoid Domino's Pizza while navigating to Lee Nails,F ( lee_nails & ~ domino's ),Chicago #1
Avoid Domino's Pizza on your way to Lee Nail Salon.,F ( lee_nails & ~ domino's ),Chicago #1
Navigate to Lee Nails while avoiding the Domino's Pizza,F ( lee_nails & ~ domino's ),Chicago #1
Move to Lee nails while avoiding Domino's.,F ( lee_nails & ~ domino's ),Chicago #1
Avoid Domino's Pizza while on your way to Lee Nails Salon,F ( lee_nails & ~ domino's ),Chicago #1
Make a short loop around Domino's and head to Lee Nail Salon,F ( lee_nails & ~ domino's ),Chicago #1
Go to Lee Nails while avoiding Domino's,F ( lee_nails & ~ domino's ),Chicago #1
You will need two cross West Devon Avenue to reach your first destination.,F ( my_sister's_closet & ~ domino's ),Chicago #1
move to my sisters closet while avoiding dominos,F ( my_sister's_closet & ~ domino's ),Chicago #1
Go around Domino's before stopping at My Sister's Closet,F ( my_sister's_closet & ~ domino's ),Chicago #1
Avoid Domino's on the way to My Sister's Closet.,F ( my_sister's_closet & ~ domino's ),Chicago #1
Navigate to My Sister's Closet while avoiding Domino's.,F ( my_sister's_closet & ~ domino's ),Chicago #1
Move to My Sister's Closet while avoiding Domino's.,F ( my_sister's_closet & ~ domino's ),Chicago #1
Avoid Domino's Pizza on the way to My Sister's Closet Resale.,F ( my_sister's_closet & ~ domino's ),Chicago #1
Navigate around the Pizza Restaurant to come to My Sisters Closet.,F ( my_sister's_closet & ~ domino's ),Chicago #1
Go around Domino's Pizza to My Sister's Closet.,F ( my_sister's_closet & ~ domino's ),Chicago #1
Avoid Dominos while on your way to My Sister's Closet,F ( my_sister's_closet & ~ domino's ),Chicago #1
Avoid Lee Nail Salon on your way to My Sister's Closet.,F ( my_sister's_closet & ~ lee_nails ),Chicago #1
Avoid Lee Nail Salon on your way to My Sister's Closet Resale.,F ( my_sister's_closet & ~ lee_nails ),Chicago #1
Move to My Sister's Closet while going avoiding Lee Nails.,F ( my_sister's_closet & ~ lee_nails ),Chicago #1
Avoid Lee Nail Salon on your way to My Sister's Closet.,F ( my_sister's_closet & ~ lee_nails ),Chicago #1
Avoid Lee Nails Salon while on your way to My Sister's Closet,F ( my_sister's_closet & ~ lee_nails ),Chicago #1
"Take a left down north central avenue, passing Lees Nails on the right hand side.
Make the next available right, and your location will be just beyond Creative Academy.",F ( my_sister's_closet & ~ lee_nails ),Chicago #1
Go to the consignment shop while avoiding the nail salon.,F ( my_sister's_closet & ~ lee_nails ),Chicago #1
Avoid Lee Nails while navigating to My Sister's Closet Resale.,F ( my_sister's_closet & ~ lee_nails ),Chicago #1
Go past Lee Nails and then turn right to My Sister's Closet.,F ( my_sister's_closet & ~ lee_nails ),Chicago #1
Move to My Sister's Closet and avoid Lee Nails,F ( my_sister's_closet & ~ lee_nails ),Chicago #1
Go straight to The Chicago Diner,F ( the_chicago_diner ),Chicago #2
Go past 7-Eleven on the way to The Chicago Diner.,F ( the_chicago_diner ),Chicago #2
Go to the Chicago Diner.,F ( the_chicago_diner ),Chicago #2
Navigate to the Chicago Diner while avoiding Beatnix to the left.,F ( the_chicago_diner ),Chicago #2
Take me to Chicago Diner but avoid Beatnix at all costs.,F ( the_chicago_diner ),Chicago #2
Go Straight past 7 Eleven convenience store to arrive at the Chicago Diner.,F ( the_chicago_diner ),Chicago #2
Go straight to the vegan restaurant.,F ( the_chicago_diner ),Chicago #2
Head in a straight line to Chicago Diner,F ( the_chicago_diner ),Chicago #2
Head straight to Chicago Diner,F ( the_chicago_diner ),Chicago #2
Go directly to The Chicago Diner.,F ( the_chicago_diner ),Chicago #2
Navigate to Wood and avoid Beatnix.,F ( beatnix & F ( wood ) ),Chicago #2
"Head straight for Beatrix, then make your way to Wood",F ( beatnix & F ( wood ) ),Chicago #2
Go to Beatnix while on your way to Wood,F ( beatnix & F ( wood ) ),Chicago #2
Visit Beatnix on your way to Wood restaurant.,F ( beatnix & F ( wood ) ),Chicago #2
Stop at Beatrix on your way to Wood,F ( beatnix & F ( wood ) ),Chicago #2
Go straight to Beatnix and then head south to Wood.,F ( beatnix & F ( wood ) ),Chicago #2
Navigate to the restaurant while avoiding Beatnix.,F ( beatnix & F ( wood ) ),Chicago #2
Go over to Beatnix then travel down to Wood.,F ( beatnix & F ( wood ) ),Chicago #2
Drive to Beatnix and then proceed to Wood,F ( beatnix & F ( wood ) ),Chicago #2
"Go to Beatnix, then go to Wood.",F ( beatnix & F ( wood ) ),Chicago #2
"Head in a straight line to your first stop at Beatrix, and then go to Chicago Diner",F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
Go to Beatnix while on your way to The Chicago Diner,F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
"When you get to Beatnix, turn right and head to The Chicago Diner.",F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
Head straight to Beatnix and then across the street to the Chicago Diner,F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
Proceed to Beatrix then on to The Chicago Diner.,F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
Go to the clothing store and then to Chicago Diner.,F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
Avoid Beatnix only to land at the Diner.,F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
Head west on West Roscoe Street and stop at Beatnix on the way to The Chicago Diner.,F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
"Go to Beatnix, then go to the Chicago Diner.",F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
Go straight to Beatnix and then head north to The Chicago Diner.,F ( beatnix & F ( the_chicago_diner ) ),Chicago #2
Advance to Wood then proceed to the diner.,F ( wood & F ( the_chicago_diner ) ),Chicago #2
"Proceed first to the restaurant named Wood, then straight from there to the Chicago Diner",F ( wood & F ( the_chicago_diner ) ),Chicago #2
"Go to Wood, then go to the Chicago Diner.",F ( wood & F ( the_chicago_diner ) ),Chicago #2
Navigate to The Wood and than move to The Chicago Diner.,F ( wood & F ( the_chicago_diner ) ),Chicago #2
Go to Wood while on your way to Chicago Diner,F ( wood & F ( the_chicago_diner ) ),Chicago #2
First go to Wood. After Wood go to The Chicago Diner.,F ( wood & F ( the_chicago_diner ) ),Chicago #2
Go straight to Wood and then head north to The Chicago Diner.,F ( wood & F ( the_chicago_diner ) ),Chicago #2
"Go to Wood, it's the Stylish spot with handcrafted drinks, and then go to The Chicago Diner.",F ( wood & F ( the_chicago_diner ) ),Chicago #2
Go to the American restaurant named Wood then move to Chicago Diner.,F ( wood & F ( the_chicago_diner ) ),Chicago #2
"Go to Wood, and then turn right and head to The Chicago Diner.",F ( wood & F ( the_chicago_diner ) ),Chicago #2
Navigate to Beatnix while avoiding Wood,F ( beatnix & ~ wood ),Chicago #2
Avoid the restaurant as you make your way to Beatnix,F ( beatnix & ~ wood ),Chicago #2
Avoid Wood and then head north to Beatnix.,F ( beatnix & ~ wood ),Chicago #2
Stay to the left of Wood as you go around it on your way to  Beatnix.,F ( beatnix & ~ wood ),Chicago #2
Move to the clothing store while avoiding the American restaurant.,F ( beatnix & ~ wood ),Chicago #2
Go around Wood on your way to Beatnix.,F ( beatnix & ~ wood ),Chicago #2
Avoid the American restaurant called Wood while making your way to Beatnix clothing store.,F ( beatnix & ~ wood ),Chicago #2
Avoid Wood while on your way to Beatnix,F ( beatnix & ~ wood ),Chicago #2
"Avoid Wood, the American restaurant, on the way to Beatnix.",F ( beatnix & ~ wood ),Chicago #2
Take the long way around Wood restaurant but end the route at Beatnix.,F ( beatnix & ~ wood ),Chicago #2
Move to the Chicago Diner while avoiding the Beatnix.,F ( the_chicago_diner & ~ beatnix ),Chicago #2
Avoid Beatnix on the way to the diner,F ( the_chicago_diner & ~ beatnix ),Chicago #2
