pattern_type,props,utterance,true_ltl,old_output_ltl,old_is_correct,new_output_ltl,new_is_correct
strictly_ordered_visit,"['h', 'd', 'a', 'c']",visit d but before visiting d you must visit h only after that visit a after visiting a visit c visit each location once,& & U ! d h & U ! a d & U ! c a F c & U ! h U h U ! h d & U ! d U d U ! d a U ! a U a U ! a c,& & U! d h & U! a d & U! c a F c & U! h U h U! h d & U! d U d U! d a & U! a U a U! a c,Syntax Error,& & U ! d h & U ! a d & U ! c a F c & U ! h U h U ! h d & U ! d U d U ! d a & U ! a U a U ! a c U ! c U c U ! c b,False
strictly_ordered_visit,"['h', 'd', 'c', 'a']",visit d but before visiting d you must visit h only after that visit c after visiting c visit a visit each location once,& & U ! d h & U ! c d & U ! a c F a & U ! h U h U ! h d & U ! d U d U ! d c U ! c U c U ! c a,& & U! d h & U! c d & U! a c F a & U! h U h U! h d & U! d U d U! d c & U! c U c U! c a,Syntax Error,& & U ! d h & U ! c d & U ! a c F a & U ! h U h U ! h d & U ! d U d U ! d c & U ! c U c U ! c a U ! a U a U ! a d,True
strictly_ordered_visit,"['h', 'd', 'c', 'b']",visit d but before visiting d you must visit h only after that visit c after visiting c visit b visit each location once,& & U ! d h & U ! c d & U ! b c F b & U ! h U h U ! h d & U ! d U d U ! d c U ! c U c U ! c b,& & U! d h & U! c d & U! b c F b & U! h U h U! h d & U! d U d U! d c & U! c U c U! c b,Syntax Error,& & U ! d h & U ! c d & U ! b c F b & U ! h U h U ! h d & U ! d U d U ! d c & U ! c U c U ! c b U ! b U b U ! b c,True
strictly_ordered_visit,"['b', 'a', 'c', 'h']",visit b only once while avoiding a then visit a once while avoiding c only after visiting c once visit h,& & U ! a b & U ! c a & U ! h c F h & U ! b U b U ! b a & U ! a U a U ! a c U ! c U c U ! c h,& & U! a b & U! c a & U! h c F h & U! b U b U! b a & U! a U a U! a c,Syntax Error,& & U ! a b & U ! c a & U ! h c F h & U ! b U b U ! b a & U ! a U a U ! a c U ! c U c U ! c h,True
strictly_ordered_visit,"['b', 'h', 'c', 'd']",visit b only once while avoiding h then visit h once while avoiding c only after visiting c once visit d,& & U ! h b & U ! c h & U ! d c F d & U ! b U b U ! b h & U ! h U h U ! h c U ! c U c U ! c d,& & U! h b & U! c h & U! d c F d & U! b U b U! b h & U! h U h U! h c,Syntax Error,& & U ! h b & U ! c h & U ! d c F d & U ! b U b U ! b h & U ! h U h U ! h c U ! c U c U ! c d,True
strictly_ordered_visit,"['a', 'b', 'c', 'd']",visit a then b then c then d follow this strict order and visit each location only once,& & U ! b a & U ! c b & U ! d c F d & U ! a U a U ! a b & U ! b U b U ! b c U ! c U c U ! c d,& & U! b a & U! c b & U! d c F d & U! a U a U! a b & U! b U b U! b c & U! c U c U! c d,Syntax Error,& & U ! b a & U ! c b & U ! d c F d & U ! a U a U ! a b & U ! b U b U ! b c & U ! c U c U ! c d & U ! d U d U ! d h U ! h U h U ! h a,False
strictly_ordered_visit,"['a', 'b', 'c', 'h']",visit a then b then c then h follow this strict order and visit each location only once,& & U ! b a & U ! c b & U ! h c F h & U ! a U a U ! a b & U ! b U b U ! b c U ! c U c U ! c h,& & U! b a & U! c b & U! h c F h & U! a U a U! a b & U! b U b U! b c & U! c U c U! c h,Syntax Error,& & U ! b a & U ! c b & U ! h c F h & U ! a U a U ! a b & U ! b U b U ! b c & U ! c U c U ! c h U ! h U h U ! h a,True
strictly_ordered_visit,"['a', 'd', 'c', 'b']",visit a then d then c then b follow this strict order and visit each location only once,& & U ! d a & U ! c d & U ! b c F b & U ! a U a U ! a d & U ! d U d U ! d c U ! c U c U ! c b,& & U! d a & U! c d & U! b c F b & U! a U a U! a d & U! d U d U! d c & U! c U c U! c b,Syntax Error,& & U ! d a & U ! c d & U ! b c F b & U ! a U a U ! a d & U ! d U d U ! d c & U ! c U c U ! c b U ! b U b U ! b a,True
strictly_ordered_visit,"['a', 'd', 'c', 'h']",visit a then d then c then h follow this strict order and visit each location only once,& & U ! d a & U ! c d & U ! h c F h & U ! a U a U ! a d & U ! d U d U ! d c U ! c U c U ! c h,& & U! d a & U! c d & U! h c F h & U! a U a U! a d & U! d U d U! d c & U! c U c U! c h,Syntax Error,& & U ! d a & U ! c d & U ! h c F h & U ! a U a U ! a d & U ! d U d U ! d c & U ! c U c U ! c h U ! h U h U ! h a,True
strictly_ordered_visit,"['a', 'h', 'b', 'd']",visit a then h then b then d follow this strict order and visit each location only once,& & U ! h a & U ! b h & U ! d b F d & U ! a U a U ! a h & U ! h U h U ! h b U ! b U b U ! b d,& & U! h a & U! b h & U! d b F d & U! a U a U! a h & U! h U h U! h b & U! b U b U! b d,Syntax Error,& & U ! h a & U ! b h & U ! d b F d & U ! a U a U ! a h & U ! h U h U ! h b & U ! b U b U ! b d & U ! d U d U ! d c U ! c a,False
strictly_ordered_visit,"['a', 'h', 'c', 'b']",visit a then h then c then b follow this strict order and visit each location only once,& & U ! h a & U ! c h & U ! b c F b & U ! a U a U ! a h & U ! h U h U ! h c U ! c U c U ! c b,& & U! h a & U! c h & U! b c F b & U! a U a U! a h & U! h U h U! h c & U! c U c U! c b,Syntax Error,& & U ! h a & U ! c h & U ! b c F b & U ! a U a U ! a h & U ! h U h U ! h c & U ! c U c U ! c b U ! b U b U ! b a,True
strictly_ordered_visit,"['a', 'h', 'c', 'd']",visit a then h then c then d follow this strict order and visit each location only once,& & U ! h a & U ! c h & U ! d c F d & U ! a U a U ! a h & U ! h U h U ! h c U ! c U c U ! c d,& & U! h a & U! c h & U! d c F d & U! a U a U! a h & U! h U h U! h c & U! c U c U! c d,Syntax Error,& & U ! h a & U ! c h & U ! d c F d & U ! a U a U ! a h & U ! h U h U ! h c & U ! c U c U ! c d U ! d U d U ! d a,True
strictly_ordered_visit,"['a', 'h', 'd', 'c']",visit a then h then d then c follow this strict order and visit each location only once,& & U ! h a & U ! d h & U ! c d F c & U ! a U a U ! a h & U ! h U h U ! h d U ! d U d U ! d c,& & U! h a & U! d h & U! c d F c & U! a U a U! a h & U! h U h U! h d & U! d U d U! d c,Syntax Error,& & U ! h a & U ! d h & U ! c d F c & U ! a U a U ! a h & U ! h U h U ! h d & U ! d U d U ! d c U ! c U c U ! c a,True
strictly_ordered_visit,"['b', 'a', 'c', 'd']",visit b then a then c then d follow this strict order and visit each location only once,& & U ! a b & U ! c a & U ! d c F d & U ! b U b U ! b a & U ! a U a U ! a c U ! c U c U ! c d,& & U! a b & U! c a & U! d c F d & U! b U b U! b a & U! a U a U! a c & U! c U c U! c d,Syntax Error,& & U ! a b & U ! c a & U ! d c F d & U ! b U b U ! b a & U ! a U a U ! a c & U ! c U c U ! c d & U ! d U d U ! d h U ! h U h U ! h a,False
strictly_ordered_visit,"['b', 'a', 'c', 'h']",visit b then a then c then h follow this strict order and visit each location only once,& & U ! a b & U ! c a & U ! h c F h & U ! b U b U ! b a & U ! a U a U ! a c U ! c U c U ! c h,& & U! a b & U! c a & U! h c F h & U! b U b U! b a & U! a U a U! a c & U! c U c U! c h,Syntax Error,& & U ! a b & U ! c a & U ! h c F h & U ! b U b U ! b a & U ! a U a U ! a c & U ! c U c U ! c h U ! h U h U ! h a,True
strictly_ordered_visit,"['b', 'd', 'c', 'a']",visit b then d then c then a follow this strict order and visit each location only once,& & U ! d b & U ! c d & U ! a c F a & U ! b U b U ! b d & U ! d U d U ! d c U ! c U c U ! c a,& & U! d b & U! c d & U! a c F a & U! b U b U! b d & U! d U d U! d c & U! c U c U! c a,Syntax Error,& & U ! d b & U ! c d & U ! a c F a & U ! b U b U ! b d & U ! d U d U ! d c & U ! c U c U ! c a U ! a U a U ! a b,True
strictly_ordered_visit,"['b', 'd', 'c', 'h']",visit b then d then c then h follow this strict order and visit each location only once,& & U ! d b & U ! c d & U ! h c F h & U ! b U b U ! b d & U ! d U d U ! d c U ! c U c U ! c h,& & U! d b & U! c d & U! h c F h & U! b U b U! b d & U! d U d U! d c & U! c U c U! c h,Syntax Error,& & U ! d b & U ! c d & U ! h c F h & U ! b U b U ! b d & U ! d U d U ! d c & U ! c U c U ! c h U ! h U h U ! h b,True
strictly_ordered_visit,"['b', 'h', 'a', 'c']",visit b then h then a then c follow this strict order and visit each location only once,& & U ! h b & U ! a h & U ! c a F c & U ! b U b U ! b h & U ! h U h U ! h a U ! a U a U ! a c,& & U! h b & U! a h & U! c a F c & U! b U b U! b h & U! h U h U! h a & U! a U a U! a c,Syntax Error,& & U ! h b & U ! a h & U ! c a F c & U ! b U b U ! b h & U ! h U h U ! h a & U ! a U a U ! a c U ! c U c U ! c b,True
strictly_ordered_visit,"['b', 'h', 'a', 'd']",visit b then h then a then d follow this strict order and visit each location only once,& & U ! h b & U ! a h & U ! d a F d & U ! b U b U ! b h & U ! h U h U ! h a U ! a U a U ! a d,& & U! h b & U! a h & U! d a F d & U! b U b U! b h & U! h U h U! h a & U! a U a U! a d,Syntax Error,& & U ! h b & U ! a h & U ! d a F d & U ! b U b U ! b h & U ! h U h U ! h a & U ! a U a U ! a d & U ! d U d U ! d c U ! c a,False
strictly_ordered_visit,"['b', 'h', 'c', 'a']",visit b then h then c then a follow this strict order and visit each location only once,& & U ! h b & U ! c h & U ! a c F a & U ! b U b U ! b h & U ! h U h U ! h c U ! c U c U ! c a,& & U! h b & U! c h & U! a c F a & U! b U b U! b h & U! h U h U! h c & U! c U c U! c a,Syntax Error,& & U ! h b & U ! c h & U ! a c F a & U ! b U b U ! b h & U ! h U h U ! h c & U ! c U c U ! c a U ! a U a U ! a b,True
strictly_ordered_visit,"['b', 'h', 'c', 'd']",visit b then h then c then d follow this strict order and visit each location only once,& & U ! h b & U ! c h & U ! d c F d & U ! b U b U ! b h & U ! h U h U ! h c U ! c U c U ! c d,& & U! h b & U! c h & U! d c F d & U! b U b U! b h & U! h U h U! h c & U! c U c U! c d,Syntax Error,& & U ! h b & U ! c h & U ! d c F d & U ! b U b U ! b h & U ! h U h U ! h c & U ! c U c U ! c d & U ! d U d U ! d a U ! a U a U ! a h,False
strictly_ordered_visit,"['b', 'h', 'd', 'c']",visit b then h then d then c follow this strict order and visit each location only once,& & U ! h b & U ! d h & U ! c d F c & U ! b U b U ! b h & U ! h U h U ! h d U ! d U d U ! d c,& & U! h b & U! d h & U! c d F c & U! b U b U! b h & U! h U h U! h d & U! d U d U! d c,Syntax Error,& & U ! h b & U ! d h & U ! c d F c & U ! b U b U ! b h & U ! h U h U ! h d & U ! d U d U ! d c & U ! c U c U ! c b U ! b h,False
strictly_ordered_visit,"['c', 'b', 'a', 'd']",visit c then b then a then d follow this strict order and visit each location only once,& & U ! b c & U ! a b & U ! d a F d & U ! c U c U ! c b & U ! b U b U ! b a U ! a U a U ! a d,& & U! b c & U! a b & U! d a F d & U! c U c U! c b & U! b U b U! b a & U! a U a U! a d,Syntax Error,& & U ! b c & U ! a b & U ! d a F d & U ! c U c U ! c b & U ! b U b U ! b a & U ! a U a U ! a d & U ! d U d U ! d h U ! h U h U ! h a,False
strictly_ordered_visit,"['c', 'h', 'a', 'b']",visit c then h then a then b follow this strict order and visit each location only once,& & U ! h c & U ! a h & U ! b a F b & U ! c U c U ! c h & U ! h U h U ! h a U ! a U a U ! a b,& & U! h c & U! a h & U! b a F b & U! c U c U! c h & U! h U h U! h a & U! a U a U! a b,Syntax Error,& & U ! h c & U ! a h & U ! b a F b & U ! c U c U ! c h & U ! h U h U ! h a & U ! a U a U ! a b U ! b U b U ! b c,True
strictly_ordered_visit,"['c', 'h', 'a', 'd']",visit c then h then a then d follow this strict order and visit each location only once,& & U ! h c & U ! a h & U ! d a F d & U ! c U c U ! c h & U ! h U h U ! h a U ! a U a U ! a d,& & U! h c & U! a h & U! d a F d & U! c U c U! c h & U! h U h U! h a & U! a U a U! a d,Syntax Error,& & U ! h c & U ! a h & U ! d a F d & U ! c U c U ! c h & U ! h U h U ! h a & U ! a U a U ! a d & U ! d U d U ! d b U ! b U b U ! b a,False
strictly_ordered_visit,"['c', 'h', 'b', 'd']",visit c then h then b then d follow this strict order and visit each location only once,& & U ! h c & U ! b h & U ! d b F d & U ! c U c U ! c h & U ! h U h U ! h b U ! b U b U ! b d,& & U! h c & U! b h & U! d b F d & U! c U c U! c h & U! h U h U! h b & U! b U b U! b d,Syntax Error,& & U ! h c & U ! b h & U ! d b F d & U ! c U c U ! c h & U ! h U h U ! h b & U ! b U b U ! b d & U ! d U d U ! d c U ! c h,False
strictly_ordered_visit,"['d', 'a', 'c', 'b']",visit d then a then c then b follow this strict order and visit each location only once,& & U ! a d & U ! c a & U ! b c F b & U ! d U d U ! d a & U ! a U a U ! a c U ! c U c U ! c b,& & U! a d & U! c a & U! b c F b & U! d U d U! d a & U! a U a U! a c & U! c U c U! c b,Syntax Error,& & U ! a d & U ! c a & U ! b c F b & U ! d U d U ! d a & U ! a U a U ! a c & U ! c U c U ! c b U ! b U b U ! b d,True
strictly_ordered_visit,"['d', 'a', 'c', 'h']",visit d then a then c then h follow this strict order and visit each location only once,& & U ! a d & U ! c a & U ! h c F h & U ! d U d U ! d a & U ! a U a U ! a c U ! c U c U ! c h,& & U! a d & U! c a & U! h c F h & U! d U d U! d a & U! a U a U! a c & U! c U c U! c h,Syntax Error,& & U ! a d & U ! c a & U ! h c F h & U ! d U d U ! d a & U ! a U a U ! a c & U ! c U c U ! c h U ! h U h U ! h d,True
strictly_ordered_visit,"['d', 'b', 'a', 'c']",visit d then b then a then c follow this strict order and visit each location only once,& & U ! b d & U ! a b & U ! c a F c & U ! d U d U ! d b & U ! b U b U ! b a U ! a U a U ! a c,& & U! b d & U! a b & U! c a F c & U! d U d U! d b & U! b U b U! b a & U! a U a U! a c,Syntax Error,& & U ! b d & U ! a b & U ! c a F c & U ! d U d U ! d b & U ! b U b U ! b a & U ! a U a U ! a c U ! c U c U ! c d,True
strictly_ordered_visit,"['d', 'b', 'c', 'a']",visit d then b then c then a follow this strict order and visit each location only once,& & U ! b d & U ! c b & U ! a c F a & U ! d U d U ! d b & U ! b U b U ! b c U ! c U c U ! c a,& & U! b d & U! c b & U! a c F a & U! d U d U! d b & U! b U b U! b c & U! c U c U! c a,Syntax Error,& & U ! b d & U ! c b & U ! a c F a & U ! d U d U ! d b & U ! b U b U ! b c & U ! c U c U ! c a U ! a U a U ! a d,True
strictly_ordered_visit,"['d', 'b', 'c', 'h']",visit d then b then c then h follow this strict order and visit each location only once,& & U ! b d & U ! c b & U ! h c F h & U ! d U d U ! d b & U ! b U b U ! b c U ! c U c U ! c h,& & U! b d & U! c b & U! h c F h & U! d U d U! d b & U! b U b U! b c & U! c U c U! c h,Syntax Error,& & U ! b d & U ! c b & U ! h c F h & U ! d U d U ! d b & U ! b U b U ! b c & U ! c U c U ! c h U ! h U h U ! h d,True
strictly_ordered_visit,"['d', 'h', 'a', 'c']",visit d then h then a then c follow this strict order and visit each location only once,& & U ! h d & U ! a h & U ! c a F c & U ! d U d U ! d h & U ! h U h U ! h a U ! a U a U ! a c,& & U! h d & U! a h & U! c a F c & U! d U d U! d h & U! h U h U! h a & U! a U a U! a c,Syntax Error,& & U ! h d & U ! a h & U ! c a F c & U ! d U d U ! d h & U ! h U h U ! h a & U ! a U a U ! a c U ! c U c U ! c d,True
strictly_ordered_visit,"['d', 'h', 'b', 'a']",visit d then h then b then a follow this strict order and visit each location only once,& & U ! h d & U ! b h & U ! a b F a & U ! d U d U ! d h & U ! h U h U ! h b U ! b U b U ! b a,& & U! h d & U! b h & U! a b F a & U! d U d U! d h & U! h U h U! h b & U! b U b U! b a,Syntax Error,& & U ! h d & U ! b h & U ! a b F a & U ! d U d U ! d h & U ! h U h U ! h b & U ! b U b U ! b a U ! a U a U ! a c,False
strictly_ordered_visit,"['d', 'h', 'c', 'a']",visit d then h then c then a follow this strict order and visit each location only once,& & U ! h d & U ! c h & U ! a c F a & U ! d U d U ! d h & U ! h U h U ! h c U ! c U c U ! c a,& & U! h d & U! c h & U! a c F a & U! d U d U! d h & U! h U h U! h c & U! c U c U! c a,Syntax Error,& & U ! h d & U ! c h & U ! a c F a & U ! d U d U ! d h & U ! h U h U ! h c & U ! c U c U ! c a U ! a U a U ! a d,True
strictly_ordered_visit,"['d', 'h', 'c', 'b']",visit d then h then c then b follow this strict order and visit each location only once,& & U ! h d & U ! c h & U ! b c F b & U ! d U d U ! d h & U ! h U h U ! h c U ! c U c U ! c b,& & U! h d & U! c h & U! b c F b & U! d U d U! d h & U! h U h U! h c & U! c U c U! c b,Syntax Error,& & U ! h d & U ! c h & U ! b c F b & U ! d U d U ! d h & U ! h U h U ! h c & U ! c U c U ! c b & U ! b U b U ! b a U ! a U a U ! a h,False
strictly_ordered_visit,"['h', 'a', 'c', 'd']",visit h then a then c then d follow this strict order and visit each location only once,& & U ! a h & U ! c a & U ! d c F d & U ! h U h U ! h a & U ! a U a U ! a c U ! c U c U ! c d,& & U! a h & U! c a & U! d c F d & U! h U h U! h a & U! a U a U! a c & U! c U c U! c d,Syntax Error,& & U ! a h & U ! c a & U ! d c F d & U ! h U h U ! h a & U ! a U a U ! a c & U ! c U c U ! c d & U ! d U d U ! d b U ! b U b U ! b h,False
strictly_ordered_visit,"['h', 'b', 'c', 'a']",visit h then b then c then a follow this strict order and visit each location only once,& & U ! b h & U ! c b & U ! a c F a & U ! h U h U ! h b & U ! b U b U ! b c U ! c U c U ! c a,& & U! b h & U! c b & U! a c F a & U! h U h U! h b & U! b U b U! b c & U! c U c U! c a,Syntax Error,& & U ! b h & U ! c b & U ! a c F a & U ! h U h U ! h b & U ! b U b U ! b c & U ! c U c U ! c a U ! a U a U ! a h,True
strictly_ordered_visit,"['h', 'b', 'c', 'd']",visit h then b then c then d follow this strict order and visit each location only once,& & U ! b h & U ! c b & U ! d c F d & U ! h U h U ! h b & U ! b U b U ! b c U ! c U c U ! c d,& & U! b h & U! c b & U! d c F d & U! h U h U! h b & U! b U b U! b c & U! c U c U! c d,Syntax Error,& & U ! b h & U ! c b & U ! d c F d & U ! h U h U ! h b & U ! b U b U ! b c & U ! c U c U ! c d & U ! d U d U ! d a U ! a U a U ! a h,False
strictly_ordered_visit,"['h', 'd', 'c', 'a']",visit h then d then c then a follow this strict order and visit each location only once,& & U ! d h & U ! c d & U ! a c F a & U ! h U h U ! h d & U ! d U d U ! d c U ! c U c U ! c a,& & U! d h & U! c d & U! a c F a & U! h U h U! h d & U! d U d U! d c & U! c U c U! c a,Syntax Error,& & U ! d h & U ! c d & U ! a c F a & U ! h U h U ! h d & U ! d U d U ! d c & U ! c U c U ! c a U ! a U a U ! a b,False
